x,y,label,text
-11.282867,13.649408,neutralny wydźwięk,"@USER @USER @USER @USER Nie bredź córuś, bo twój ulubieniec wyzywa i obraża ludzi na okrągło od kilkunastu lat"
-7.3297367,11.393892,neutralny wydźwięk,"@USER Pierwsza linia frontu, szkoda że chełm na łeb nie wchodzi"
-38.29225,-32.334816,pozytywny wydźwięk,@USER @USER Masz link do komunikatu? U mnie się tylko strona główna otwiera :)
40.10605,28.328289,mowa nienawiści,"Wstyd, taka godność jak w wydaniu @USER nawet mi urąga. Czuje ze zgnoil prezydenta debil prezydent. Już nic gorszego"
7.1575313,33.144264,neutralny wydźwięk,"Kijowy ten nowy serial o Sabrinie, mam mood na starą wersję"
-10.614163,3.856069,neutralny wydźwięk,@USER w niewydrukowanej tabeli w rubryce sędzia zaszkodził Wiśle dodaliście 1 po meczu z Koroną.Nie powinno być więcej ?
-11.792939,4.746669,neutralny wydźwięk,@USER Bartków pauzuje w następnym meczu ? Bo wg niektórych źrodel dostal żółtą kartke a wg niektórych nie.
-55.260662,23.18114,pozytywny wydźwięk,@USER Hehehehehe.A pani@USER jak zwykle w gigantycznej formie intelektualnej😁😁
-52.24769,-14.9575615,pozytywny wydźwięk,@USER @USER Uuu ja jestem większym optymistą myślę że kartka brak biletów na derby juz wydrukowana ;-)
-14.569784,53.38671,neutralny wydźwięk,"@USER @USER @USER Qurwa JAKI zacznij kopać rowy w Warszawie i zrób ,,,,Wenecjie,,,,"
-1.9103665,23.152367,negatywny wydźwięk,"@USER U mnie na osiedlu jest taki jeden casanova, wabi się Amor. Żadnej nie przepuści. Waży, ze dwa kilo, tylko o tym nie wie."
35.210327,6.922927,neutralny wydźwięk,"@USER @USER 2004 placa minimalna 890 zl, 2015 placa minimalna 2 tyś, ślepy jesteś"
-50.729904,18.862139,pozytywny wydźwięk,"@USER Nie zabijaj \""kuriera\"" za przekazywanie informacji 😉"
19.289375,-6.4610667,neutralny wydźwięk,"@USER Zależy, co uznajemy za decydujące - pchnięcie (czerwień) czy podstawienie nogi przy dość nieudolnej próbie zagrania piłki (żółta)."
-2.7336345,24.426376,negatywny wydźwięk,"@USER @USER @USER Tyle ze nie ma symetrii, hasla gloszone na MN sa zabronione"
0.40733743,-18.324104,neutralny wydźwięk,Może zamiast pakowania milionów w promocje pisu PKO zainwestowałoby w jakieś lepsze zabezpieczenia?  Śmiech na sali
